,Plant_Type,Leaf_Color,Leaf_Spot_Size,Humidity,Temperature,Disease_Status
332,Tomato,Yellow,0.2672672672672673,0.7026350900600402,0.2875000000000001,Healthy
333,Tomato,Brown,0.7167167167167167,0.8055370246831222,0.0625,Healthy
334,Rice,Brown,0.26226226226226224,0.43962641761174126,0.6140000000000001,Healthy
335,Tomato,Green,0.29629629629629634,0.4187791861240828,0.03849999999999998,Healthy
336,Rice,Brown,0.5855855855855856,0.08322214809873252,0.7324999999999999,Healthy
337,Wheat,Brown,0.5355355355355356,0.9464643095396934,0.2935000000000001,Healthy
338,Corn,Green,0.27627627627627627,0.4903268845897265,0.48050000000000015,Healthy
339,Potato,Yellow,0.45345345345345345,0.435123415610407,0.744,Healthy
340,Rice,Brown,0.8588588588588588,0.9447965310206805,0.7869999999999999,Severe Infection
341,Corn,Green,0.6166166166166166,0.2500000000000001,0.9024999999999999,Severe Infection
342,Wheat,Brown,0.47147147147147145,0.6862908605737159,0.5295000000000001,Healthy
343,Tomato,Green,0.07707707707707707,0.3253835890593729,0.5655000000000001,Healthy
344,Rice,Brown,0.5995995995995996,0.5103402268178787,0.4404999999999999,Healthy
345,Corn,Green,0.5745745745745745,0.4588058705803869,0.08499999999999996,Healthy
346,Tomato,Green,0.18818818818818817,0.07188125416944635,0.1605000000000001,Mild Infection
347,Rice,Brown,0.18418418418418417,0.3987658438959307,0.20850000000000013,Healthy
348,Wheat,Yellow,0.42742742742742745,0.9958305537024683,0.6295000000000002,Healthy
349,Potato,Yellow,0.8768768768768768,0.9259506337558374,0.6375000000000002,Healthy
350,Potato,Yellow,0.5035035035035035,0.9906604402935291,0.08250000000000002,Mild Infection
351,Tomato,Green,0.26226226226226224,0.24099399599733162,0.42200000000000015,Healthy
352,Rice,Brown,0.27527527527527523,0.6506004002668446,0.2570000000000001,Mild Infection
353,Tomato,Yellow,0.5655655655655656,0.8138759172781855,0.22550000000000014,Healthy
354,Potato,Brown,0.7027027027027027,0.8075383589059373,0.7915000000000001,Healthy
355,Potato,Yellow,0.09909909909909909,0.2299866577718479,0.8405,Healthy
356,Tomato,Yellow,0.5595595595595595,0.7109739826551036,0.5735000000000001,Healthy
357,Rice,Brown,0.8718718718718719,0.31337558372248164,0.5075000000000001,Healthy
358,Wheat,Yellow,0.3033033033033033,0.9031020680453636,0.243,Healthy
359,Rice,Green,0.08708708708708708,0.1559372915276852,0.6040000000000001,Healthy
360,Wheat,Yellow,0.9219219219219219,0.7358238825883923,0.5465,Healthy
361,Rice,Brown,0.2502502502502502,0.2336557705136758,0.06000000000000005,Severe Infection
362,Potato,Brown,0.49349349349349353,0.9384589726484325,0.351,Mild Infection
363,Corn,Brown,0.6266266266266266,0.1892928619079387,0.11950000000000005,Healthy
364,Potato,Yellow,0.5545545545545545,0.34422948632421624,0.31099999999999994,Healthy
365,Rice,Brown,0.3983983983983984,0.5612074716477653,0.5745,Severe Infection
366,Potato,Brown,0.8488488488488488,0.5066711140760507,0.7575000000000001,Healthy
367,Potato,Green,0.8958958958958959,0.8685790527018014,0.2865,Severe Infection
368,Tomato,Yellow,0.13213213213213212,0.45947298198799214,0.012500000000000067,Healthy
369,Rice,Brown,0.45945945945945943,0.6095730486991329,0.4435,Healthy
370,Rice,Green,0.4634634634634634,0.806037358238826,0.0505000000000001,Healthy
371,Corn,Brown,0.46146146146146144,0.3028685790527019,0.5880000000000001,Healthy
372,Potato,Yellow,0.7567567567567568,0.9497998665777185,1.0,Healthy
373,Wheat,Green,0.8738738738738738,0.4708138759172783,0.9184999999999999,Healthy
374,Wheat,Green,0.7167167167167167,0.03785857238158785,0.7265000000000001,Healthy
375,Rice,Green,0.5705705705705706,0.7279853235490328,0.8600000000000003,Severe Infection
376,Potato,Yellow,0.6436436436436437,0.0030020013342229035,0.5765000000000002,Healthy
377,Wheat,Yellow,0.36036036036036034,0.8830887258172115,0.6280000000000001,Healthy
378,Rice,Brown,0.9619619619619618,0.029352901934623143,0.532,Healthy
379,Potato,Brown,0.9949949949949949,0.920780520346898,0.6859999999999999,Mild Infection
380,Wheat,Green,0.32232232232232233,0.964976651100734,0.8899999999999999,Healthy
381,Tomato,Brown,0.7867867867867867,0.047698465643762566,0.8935,Healthy
382,Corn,Yellow,0.7607607607607607,0.44262841894596405,0.8655000000000002,Mild Infection
383,Tomato,Green,0.9509509509509508,0.8135423615743829,0.802,Healthy
384,Corn,Yellow,0.7867867867867867,0.4102735156771181,0.041000000000000036,Healthy
385,Potato,Yellow,0.7347347347347347,0.0697131420947299,0.5920000000000001,Healthy
386,Wheat,Yellow,0.988988988988989,0.5126751167444965,0.9470000000000001,Healthy
387,Tomato,Brown,0.5455455455455456,0.8919279519679786,0.6785000000000001,Healthy
388,Wheat,Yellow,0.6576576576576576,0.8807538358905938,0.8235000000000001,Severe Infection
389,Rice,Yellow,0.6886886886886886,0.4654769846564377,0.3305,Healthy
390,Wheat,Yellow,0.7507507507507507,0.8000333555703805,0.9820000000000002,Healthy
391,Wheat,Yellow,0.28928928928928926,0.5193462308205472,0.25550000000000006,Healthy
392,Corn,Brown,0.8618618618618618,0.021681120747164884,0.6074999999999999,Healthy
393,Potato,Brown,0.38538538538538536,0.13925950633755846,0.5085000000000002,Healthy
394,Tomato,Brown,0.8758758758758758,0.24583055370246842,0.9359999999999999,Mild Infection
395,Potato,Green,0.3763763763763764,0.7605070046697799,0.9105000000000001,Healthy
396,Potato,Green,0.2732732732732733,0.5715476984656438,0.7650000000000001,Healthy
397,Tomato,Yellow,0.9089089089089089,0.6195797198132089,0.09499999999999997,Healthy
398,Wheat,Brown,0.8908908908908909,0.8043695797198132,0.6900000000000002,Healthy
399,Potato,Brown,0.018018018018018014,0.323549032688459,0.5095000000000001,Healthy
400,Potato,Green,0.1081081081081081,0.6269179452968645,0.9430000000000001,Mild Infection
401,Corn,Green,0.6046046046046045,0.35290193462308217,0.4335000000000002,Mild Infection
402,Tomato,Green,0.21921921921921922,0.4447965310206805,0.6080000000000001,Mild Infection
403,Wheat,Green,0.7097097097097096,0.03752501667778518,0.21099999999999997,Healthy
404,Wheat,Green,0.8658658658658658,0.878418945963976,0.7450000000000001,Healthy
405,Rice,Yellow,0.19619619619619616,0.6119079386257507,0.09399999999999997,Healthy
406,Rice,Green,0.9169169169169169,0.9723148765843896,0.9210000000000003,Healthy
407,Wheat,Green,0.6236236236236237,0.5316877918612408,0.718,Healthy
408,Tomato,Green,0.3913913913913914,0.05070046697798536,0.5015000000000001,Healthy
409,Rice,Green,0.20620620620620617,0.14459639759839904,0.7855000000000001,Mild Infection
410,Corn,Brown,0.8998998998998998,0.7761841227484991,0.5035000000000001,Mild Infection
411,Potato,Green,0.7937937937937938,0.35340226817878584,0.15549999999999997,Healthy
412,Rice,Green,0.05105105105105105,0.5863909272848566,0.9275,Healthy
413,Tomato,Yellow,0.03203203203203203,0.6959639759839893,0.6950000000000001,Healthy
414,Potato,Brown,0.6366366366366366,0.9653102068045365,0.25050000000000017,Mild Infection
415,Potato,Brown,0.5285285285285285,0.8664109406270848,0.7275,Healthy
416,Corn,Green,0.17217217217217215,0.45130086724483,0.14900000000000002,Severe Infection
417,Potato,Brown,0.5515515515515514,0.3428952635090061,0.7045000000000001,Healthy
418,Wheat,Brown,0.8658658658658658,0.2498332221480989,0.3340000000000001,Healthy
419,Rice,Brown,0.7387387387387386,0.6304202801867913,0.26649999999999996,Mild Infection
420,Tomato,Green,0.3333333333333333,0.7900266844563042,0.9850000000000003,Healthy
421,Corn,Green,0.5905905905905906,0.3544029352901935,0.6575,Healthy
422,Wheat,Brown,0.5455455455455456,0.42611741160773864,0.243,Severe Infection
423,Rice,Green,0.7237237237237237,0.03752501667778518,0.812,Healthy
424,Tomato,Brown,0.2832832832832833,0.9376250833889261,0.6145,Mild Infection
425,Corn,Brown,0.4304304304304304,0.2905270180120081,0.1965,Healthy
426,Potato,Brown,0.937937937937938,0.9144429619746499,0.9210000000000003,Mild Infection
427,Corn,Green,0.07407407407407407,0.9364576384256171,0.6000000000000001,Healthy
428,Rice,Brown,0.3123123123123123,0.2536691127418279,0.3314999999999999,Mild Infection
429,Wheat,Green,0.5715715715715716,0.14659773182121416,0.09399999999999997,Severe Infection
430,Rice,Green,0.17117117117117114,0.3177118078719148,0.48249999999999993,Mild Infection
431,Potato,Green,0.48348348348348347,0.23699132755170116,0.9120000000000001,Healthy
432,Tomato,Green,0.5735735735735735,0.7373248832555037,0.20399999999999996,Severe Infection
433,Potato,Green,0.25425425425425424,0.5898932621747832,0.8680000000000001,Mild Infection
434,Corn,Green,0.32432432432432434,0.27018012008005343,0.845,Healthy
435,Tomato,Green,0.7547547547547547,0.24699799866577732,0.11850000000000005,Healthy
436,Corn,Green,0.6166166166166166,0.33572381587725164,0.7010000000000001,Healthy
437,Corn,Yellow,0.34034034034034033,0.225650433622415,0.1140000000000001,Healthy
438,Tomato,Green,0.4514514514514514,0.2021347565043362,0.24949999999999994,Healthy
439,Wheat,Yellow,0.25325325325325326,0.33205470313542373,0.542,Severe Infection
440,Corn,Green,0.04004004004004003,0.20597064709806545,0.6070000000000002,Healthy
441,Corn,Brown,0.006006006006006006,0.6529352901934624,0.272,Mild Infection
442,Rice,Brown,0.7627627627627627,0.7064709806537695,0.51,Mild Infection
443,Tomato,Brown,0.8948948948948948,0.11807871914609747,0.2570000000000001,Healthy
444,Wheat,Green,0.01001001001001001,0.9938292194796532,0.782,Healthy
445,Tomato,Brown,0.30930930930930933,0.36857905270180125,0.10350000000000004,Healthy
446,Rice,Yellow,0.6936936936936937,0.799866577718479,0.07250000000000001,Healthy
447,Wheat,Green,0.7397397397397397,0.06837891927951978,0.6060000000000001,Healthy
448,Rice,Green,0.2392392392392392,0.8297198132088062,0.5740000000000001,Mild Infection
449,Wheat,Brown,0.5575575575575575,0.05887258172114751,0.4015000000000002,Healthy
450,Tomato,Yellow,0.4694694694694695,0.9032688458972651,0.29900000000000015,Healthy
451,Potato,Green,0.5345345345345345,0.7633422281521016,0.49550000000000005,Healthy
452,Potato,Green,0.4854854854854855,0.6877918612408274,0.02750000000000008,Healthy
453,Corn,Green,0.09309309309309308,0.8027018012008007,0.3185,Mild Infection
454,Tomato,Yellow,0.4034034034034034,0.275517011340894,0.9935,Healthy
455,Corn,Brown,0.4444444444444445,0.5733822548365579,0.04200000000000004,Healthy
456,Rice,Yellow,0.35535535535535534,0.1959639759839894,0.025000000000000022,Healthy
457,Tomato,Yellow,0.04004004004004003,0.7081387591727819,0.41999999999999993,Mild Infection
458,Wheat,Brown,0.7407407407407407,0.30920613742494996,0.23399999999999999,Healthy
459,Rice,Green,0.8578578578578578,0.012341561040693838,0.5650000000000002,Healthy
460,Tomato,Yellow,0.3253253253253253,0.39476317545030026,0.11050000000000004,Healthy
461,Rice,Brown,0.3003003003003003,0.3955970647098066,0.7715000000000001,Healthy
462,Rice,Green,0.15615615615615613,0.584723148765844,0.2735000000000001,Healthy
463,Corn,Yellow,0.26226226226226224,0.39843228819212817,0.5170000000000001,Healthy
464,Tomato,Green,0.42742742742742745,0.6474316210807205,0.15749999999999997,Healthy
465,Corn,Brown,0.9459459459459459,0.9057705136757839,0.6900000000000002,Healthy
466,Tomato,Green,0.31931931931931934,0.8617411607738492,0.5630000000000002,Healthy
467,Potato,Green,0.21921921921921922,0.7768512341561042,0.8414999999999999,Mild Infection
468,Wheat,Brown,0.1301301301301301,0.703802535023349,0.9969999999999999,Mild Infection
469,Potato,Yellow,0.16716716716716715,0.6254169446297533,0.8559999999999999,Healthy
470,Rice,Brown,0.043043043043043044,0.7258172114743164,0.20299999999999996,Healthy
471,Potato,Yellow,0.10410410410410409,0.5250166777851903,0.3255000000000001,Healthy
472,Rice,Brown,0.2702702702702703,0.39643095396931294,0.9745000000000001,Healthy
473,Potato,Green,0.8348348348348348,0.8282188125416945,0.6240000000000001,Healthy
474,Potato,Green,0.2972972972972973,0.29936624416277524,0.9954999999999998,Severe Infection
475,Wheat,Green,0.36436436436436437,0.5018345563709141,0.6020000000000001,Healthy
476,Wheat,Brown,0.6086086086086085,0.3592394929953303,0.135,Mild Infection
477,Potato,Yellow,0.008008008008008006,0.9466310873915944,0.5615000000000001,Severe Infection
478,Potato,Green,0.1251251251251251,0.7598398932621748,0.2380000000000001,Healthy
479,Potato,Yellow,0.6666666666666666,0.984489659773182,0.5815000000000001,Healthy
480,Rice,Yellow,0.6896896896896897,0.6694462975316879,0.43000000000000016,Healthy
481,Wheat,Brown,0.6306306306306305,0.6370913942628418,0.15300000000000002,Severe Infection
482,Tomato,Yellow,0.19719719719719717,0.2831887925283524,0.26449999999999996,Healthy
483,Corn,Yellow,0.8448448448448447,0.8717478318879255,0.7250000000000001,Healthy
484,Rice,Yellow,0.8578578578578578,0.581054036024016,0.7750000000000001,Healthy
485,Tomato,Yellow,0.10410410410410409,0.9988325550366914,0.05700000000000005,Mild Infection
486,Wheat,Brown,0.4684684684684685,0.4823215476984657,0.032500000000000084,Severe Infection
487,Potato,Brown,0.10010010010010009,0.00667111407605081,0.5605000000000002,Healthy
488,Rice,Yellow,0.5675675675675675,0.10657104736490997,0.8635000000000002,Severe Infection
489,Potato,Yellow,0.9869869869869868,0.4342895263509007,0.863,Healthy
490,Wheat,Green,0.9759759759759759,0.07021347565043368,0.8355000000000001,Healthy
491,Potato,Yellow,0.43943943943943947,0.16894596397598405,0.345,Severe Infection
492,Tomato,Brown,0.27727727727727725,0.15927284856571056,0.2929999999999999,Mild Infection
493,Rice,Yellow,0.25925925925925924,0.3872581721147432,0.687,Healthy
494,Tomato,Yellow,0.4494494494494494,0.2716811207471648,0.24149999999999994,Healthy
495,Potato,Brown,0.17917917917917917,0.6200800533689126,0.2965,Healthy
496,Corn,Brown,0.7137137137137136,0.18879252835223492,0.1915,Severe Infection
497,Corn,Brown,0.8188188188188187,0.23799199466310883,0.4215,Mild Infection
498,Corn,Yellow,0.8738738738738738,0.18762508338892603,0.8525,Mild Infection
499,Rice,Yellow,0.41441441441441446,0.3505670446964644,0.4345000000000001,Healthy
500,Tomato,Brown,0.34734734734734735,0.6375917278185457,0.3145,Healthy
501,Wheat,Green,0.5445445445445446,0.7856904603068715,0.909,Severe Infection
502,Potato,Green,0.20920920920920918,0.20296864576384266,0.11950000000000005,Mild Infection
503,Corn,Yellow,0.1141141141141141,0.5868912608405605,0.03400000000000003,Healthy
504,Tomato,Green,0.965965965965966,0.19646430953969318,0.5105000000000002,Severe Infection
505,Potato,Yellow,0.40940940940940934,0.13875917278185468,0.3720000000000001,Healthy
506,Corn,Green,0.5735735735735735,0.90527018012008,0.3175000000000001,Healthy
507,Corn,Yellow,0.5155155155155156,0.4242828552368245,0.9704999999999999,Healthy
508,Corn,Green,0.7837837837837838,0.2153102068045365,0.9300000000000002,Mild Infection
509,Corn,Green,0.5765765765765765,0.9564709806537692,0.15700000000000003,Healthy
510,Rice,Yellow,0.8368368368368367,0.3520680453635757,0.4285000000000001,Healthy
511,Tomato,Brown,0.26426426426426425,0.8058705803869246,0.8385,Healthy
512,Corn,Yellow,0.34234234234234234,0.5518679119412944,0.6045,Healthy
513,Potato,Brown,0.8028028028028027,0.2790193462308207,0.6205,Mild Infection
514,Tomato,Brown,0.7417417417417417,0.3514009339559707,0.049000000000000044,Healthy
515,Rice,Green,0.21221221221221218,0.7970313542361576,0.752,Healthy
516,Potato,Brown,0.9989989989989989,0.8098732488325551,0.056499999999999995,Mild Infection
517,Potato,Brown,0.17717717717717715,0.5918945963975986,0.554,Healthy
518,Rice,Green,0.16516516516516513,0.5116744496330887,0.29700000000000015,Healthy
519,Potato,Yellow,0.7707707707707707,0.45296864576384266,0.8885000000000003,Mild Infection
520,Rice,Brown,0.6416416416416416,0.6816210807204803,0.22699999999999998,Healthy
521,Rice,Green,0.9779779779779778,0.17911941294196143,0.1070000000000001,Healthy
522,Corn,Yellow,0.13513513513513514,0.24382921947965308,0.8414999999999999,Healthy
523,Rice,Brown,0.48648648648648646,0.8130420280186794,0.9975000000000003,Mild Infection
524,Potato,Brown,0.8538538538538537,0.8999332888592395,0.3440000000000001,Severe Infection
525,Corn,Brown,0.12812812812812813,0.1601067378252169,0.15600000000000014,Healthy
526,Tomato,Yellow,0.5305305305305305,0.685790527018012,0.26350000000000007,Healthy
527,Corn,Brown,0.3883883883883884,0.44379586390927295,0.907,Healthy
528,Potato,Green,0.4314314314314314,0.35273515677118084,0.9715,Mild Infection
529,Tomato,Green,0.35935935935935936,0.8492328218812542,0.534,Healthy
530,Tomato,Green,0.1201201201201201,0.49716477651767854,0.4415,Healthy
531,Rice,Yellow,0.22722722722722719,0.6375917278185457,0.3560000000000001,Healthy
532,Wheat,Green,0.6776776776776777,0.4427951967978654,0.6970000000000001,Healthy
533,Rice,Yellow,0.44544544544544545,0.5780520346897933,0.6105,Severe Infection
534,Wheat,Brown,0.8628628628628628,0.726817878585724,0.6795,Healthy
535,Rice,Yellow,0.7857857857857857,0.15176784523015352,0.5755000000000001,Healthy
536,Wheat,Brown,0.8918918918918919,0.619079386257505,0.29100000000000015,Healthy
537,Tomato,Yellow,0.2982982982982983,0.9202801867911943,0.7215,Healthy
538,Tomato,Brown,0.5625625625625625,0.979486324216144,0.938,Severe Infection
539,Potato,Brown,0.27427427427427425,0.47781854569713145,0.20350000000000001,Mild Infection
540,Corn,Green,0.7967967967967967,0.24733155436957976,0.9510000000000003,Healthy
541,Wheat,Brown,0.7657657657657657,0.31204136090727164,0.5170000000000001,Healthy
542,Corn,Brown,0.3013013013013013,0.1304202801867912,0.09200000000000008,Healthy
543,Corn,Green,0.6696696696696697,0.1485990660440295,0.12200000000000011,Mild Infection
544,Tomato,Green,0.9429429429429429,0.6997998665777185,0.8235000000000001,Mild Infection
545,Corn,Brown,0.8948948948948948,0.8645763842561709,0.07050000000000001,Healthy
